site;src;index;date;temp;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,00;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,93;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,75;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,35;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,67;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,35;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,86;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,95;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,48;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,88;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,02;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,33;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,22;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,17;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,48;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,34;12,84104762;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,09;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,82;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,74;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,11;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,29;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,44;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;14,03;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,61;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,89;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,18;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,50;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;15,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,93;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,23;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;14,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,59;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,24;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,24;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,18;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,44;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,31;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;15,45;;;;;;;
